Año,Número_mes,Mes,Clave_Mun,Municipio,Localidad,Colonia,Delito,Cantidad
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,SANTA CRUZ DEL VALLE,HOMICIDIO DOLOSO,2
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,BUENAVISTA,VIOLENCIA FAMILIAR,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,PUENTE CHICA,ROBO DE AUTOPARTES,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,HDA. DE LOS EUCALIPTOS,ROBO A VEHICULOS PARTICULARES,2
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,REAL DEL SOL,ROBO A PERSONA,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,SILOS,ROBO DE MOTOCICLETA,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,PASEO DE LOS AGAVES,ROBO DE MOTOCICLETA,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,SAN SEBASTIAN EL GRANDE,ROBO A PERSONA,2
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,QUINTAS DEL VALLE,ROBO DE MOTOCICLETA,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,FRACC. HDA. SANTA FE,ROBO A INT DE VEHICULOS,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,FRACC. ARVENTO,LESIONES DOLOSAS,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,FRACC. LAS VILLAS,LESIONES DOLOSAS,2
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,FRACC. LOMAS DEL MIRADOR E1,LESIONES DOLOSAS,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,FRACC. LOMAS DEL MIRADOR E13,LESIONES DOLOSAS,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,FRACC. PUNTA CORAL AQUA,LESIONES DOLOSAS,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,JARDS. DE SAN SEBASTIAN,LESIONES DOLOSAS,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,SAN SEBASTIAN EL GRANDE,HOMICIDIO DOLOSO,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,LOMA DE TEJEDA,LESIONES DOLOSAS,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,PASEOS DE LA HACIENDA,LESIONES DOLOSAS,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,SAN JOSE DEL VALLE,LESIONES DOLOSAS,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,VILLAS TERRANOVA,LESIONES DOLOSAS,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,COLINA REAL,VIOLENCIA FAMILIAR,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,CIMA DEL SOL,LESIONES DOLOSAS,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,U. DEL CUATRO,VIOLENCIA FAMILIAR,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,VALLE DE TEJEDA,VIOLENCIA FAMILIAR,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,EL PALOMAR,ROBO A CARGA PESADA,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,LOS GAVILANES OTE.,ROBO CASA HABITACION,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,REAL DEL VALLE,ROBO A INT DE VEHICULOS,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,HDA. DE LOS EUCALIPTOS,ROBO A NEGOCIO,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,CAMPO DE GOLF SANTA ANITA,LESIONES DOLOSAS,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,REAL DEL VALLE,ROBO A NEGOCIO,2
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,PASEO DE LOS AGAVES,ROBO A NEGOCIO,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,LOMAS DEL SUR,ROBO A NEGOCIO,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,NUEVA GALICIA,VIOLENCIA FAMILIAR,2
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,FRACC. HDA. SANTA FE,ROBO A NEGOCIO,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,SAN SEBASTIAN EL GRANDE,LESIONES DOLOSAS,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,EL MIRADOR,ROBO A NEGOCIO,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,LOS GAVILANES OTE.,ROBO A NEGOCIO,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,EL CAPULIN,ROBO A NEGOCIO,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,BOSQUES DE LA ESPERANZA,ROBO A NEGOCIO,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,FRACC. LOS CANTAROS,LESIONES DOLOSAS,2
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,FRACC. LOS CANTAROS,VIOLENCIA FAMILIAR,2
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,SANTA CRUZ DE LAS FLORES,ROBO A PERSONA,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,FRACC. LOS CANTAROS,ROBO A VEHICULOS PARTICULARES,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,SAN AGUSTIN,ROBO A INT DE VEHICULOS,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,VILLAS TERRANOVA,VIOLENCIA FAMILIAR,2
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,FRACC. LOS ENCINOS,ROBO A VEHICULOS PARTICULARES,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,CAB. MUN. TLAJOMULCO DE ZUÑIGA,ROBO A NEGOCIO,2
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,MARIANO OTERO,ROBO A VEHICULOS PARTICULARES,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,FRACC. ARVENTO,ROBO CASA HABITACION,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,COLINAS DEL BOSQUE,LESIONES DOLOSAS,2
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,FRACC. VILLA ESMERALDA AQUA,VIOLENCIA FAMILIAR,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,ZAPOTE DEL VALLE,VIOLENCIA FAMILIAR,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,SAN MARTIN DEL TAJO,ROBO A INT DE VEHICULOS,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,FRACC. PASEOS DEL VALLE,ROBO CASA HABITACION,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,SENDEROS DE MONTE VERDE,VIOLENCIA FAMILIAR,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,RES. VISTAS SUR,VIOLENCIA FAMILIAR,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,PRADERAS DE LA ALAMEDA,ROBO A NEGOCIO,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,CERRO SAN IGNACIO,LESIONES DOLOSAS,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,VILLA FONTANA AQUA,LESIONES DOLOSAS,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,FRACC. HDA. SANTA FE,ROBO CASA HABITACION,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,FRACC. CHULAVISTA,LESIONES DOLOSAS,2
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,FRACC. HDA. SANTA FE,VIOLENCIA FAMILIAR,6
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,SILOS,HOMICIDIO DOLOSO,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,ALTUS BOSQUES,ROBO A PERSONA,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,CAB. MUN. TLAJOMULCO DE ZUÑIGA,VIOLENCIA FAMILIAR,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,BALCONES DE SANTA ANITA,VIOLENCIA FAMILIAR,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,ALBEREDA RESIDENCIAL,VIOLENCIA FAMILIAR,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,LOMAS DE SAN AGUSTIN,VIOLENCIA FAMILIAR,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,FRACC. LOMAS DEL MIRADOR E7,ROBO CASA HABITACION,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,PRIVANZA CAMINO REAL,ROBO CASA HABITACION,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,LOS SAUCES,LESIONES DOLOSAS,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,LOMAS DEL SUR,VIOLENCIA FAMILIAR,6
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,REAL DEL VALLE,LESIONES DOLOSAS,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,FRACC. LA FORTUNA,VIOLENCIA FAMILIAR,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,HDA. LOS FRESNOS SECC.II,VIOLENCIA FAMILIAR,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,HDA. CASA FUERTE,ROBO A NEGOCIO,2
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,CASA BLANCA,LESIONES DOLOSAS,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,COLINAS DEL BOSQUE,ROBO CASA HABITACION,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,FRACC. CIELITO LINDO,VIOLENCIA FAMILIAR,2
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,SAN MIGUEL CUYUTLAN,HOMICIDIO DOLOSO,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,NUEVA GALICIA,LESIONES DOLOSAS,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,LA TIJERA,ROBO A NEGOCIO,2
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,VILLAS DE LA HDA.,VIOLENCIA FAMILIAR,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,FRACC. CHULAVISTA,VIOLENCIA FAMILIAR,6
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,CAB. MUN. TLAJOMULCO DE ZUÑIGA,ROBO A PERSONA,4
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,LAS LUCES,ROBO DE AUTOPARTES,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,HDA. DE LOS EUCALIPTOS,VIOLENCIA FAMILIAR,2
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,VALLE DORADO SECC. II INN,VIOLENCIA FAMILIAR,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,SAN SEBASTIAN EL GRANDE,ROBO DE MOTOCICLETA,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,SANTA CRUZ DEL VALLE,ROBO A NEGOCIO,2
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,FRACC. LOS CANTAROS,HOMICIDIO DOLOSO,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,BOSQUES DE SANTA ANITA,ROBO CASA HABITACION,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,SOLEDAD DE LA CRUZ VIEJA,ROBO A PERSONA,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,VILLAS TERRANOVA,ROBO A INT DE VEHICULOS,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,LA TIJERA,ROBO A INT DE VEHICULOS,2
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,LOS GAVILANES OTE.,ROBO A PERSONA,3
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,FRACC. RNDA. SANTA ANITA,VIOLENCIA FAMILIAR,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,EL CAPULIN,EL CAPULIN,ROBO A CARGA PESADA,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,SAN MIGUEL CUYUTLAN,LESIONES DOLOSAS,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,SANTA CRUZ DE LAS FLORES,LESIONES DOLOSAS,2
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,LA TIJERA,VIOLENCIA FAMILIAR,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,HDA. SAN MIGUEL II,ROBO A NEGOCIO,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,RANCHO ALEGRE,VIOLENCIA FAMILIAR,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,SAN AGUSTIN,ROBO A CARGA PESADA,2
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,CONCEPCION DEL VALLE,VIOLENCIA FAMILIAR,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,LA TIJERA,ROBO A PERSONA,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,HDA. SANTA CRUZ,HOMICIDIO DOLOSO,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,TULIPANES,ROBO CASA HABITACION,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,CASA BLANCA,VIOLENCIA FAMILIAR,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,FRACC. PASEOS DEL VALLE,LESIONES DOLOSAS,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,GEOVILLAS LA ARBOLADA,VIOLENCIA FAMILIAR,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,FRACC. LOS CANTAROS ,ROBO DE AUTOPARTES,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,REAL DEL VALLE,ROBO CASA HABITACION,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,LA ALAMEDA,ROBO A VEHICULOS PARTICULARES,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,FRACC. VALLE DE LOS ENCINOS,VIOLENCIA FAMILIAR,2
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,LOS LAURELES,ROBO A VEHICULOS PARTICULARES,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,SAN JUAN EVANGELISTA,LESIONES DOLOSAS,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,VILLA FONTANA AQUA RES.,ROBO CASA HABITACION,2
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,BANUS,VIOLENCIA FAMILIAR,3
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,FRACC. CHULAVISTA,ROBO A PERSONA,7
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,FRACC. LA VICTORIA,ROBO A VEHICULOS PARTICULARES,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,FRACC. HDA. SANTA FE,ROBO A VEHICULOS PARTICULARES,3
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,LOMAS DEL SUR,ROBO CASA HABITACION,2
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,LOS GAVILANES OTE.,LESIONES DOLOSAS,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,FRACC. LAS VILLAS,ROBO A NEGOCIO,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,SAN SEBASTIAN EL GRANDE,VIOLENCIA FAMILIAR,3
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,FRACC. LOS ENCINOS,VIOLENCIA FAMILIAR,4
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,CAB. MUN. TLAJOMULCO DE ZUÑIGA,ROBO A INT DE VEHICULOS,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,LAS LUCES,ROBO A VEHICULOS PARTICULARES,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,COLINAS DEL BOSQUE,VIOLENCIA FAMILIAR,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,TULIPANES,ROBO A PERSONA,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,PASEO DE LOS AGAVES,ROBO CASA HABITACION,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,SANTA CRUZ DEL VALLE,ROBO A PERSONA,3
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,REAL DEL VALLE,ROBO A VEHICULOS PARTICULARES,2
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,FRACC. VILLAS DE SAN SEBASTIAN (VISTAS DEL VALLE),VIOLENCIA FAMILIAR,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,RES. PONTEVEDRA,ROBO A PERSONA,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,HDA. CASA FUERTE,LESIONES DOLOSAS,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,FRACC. LOMAS DEL MIRADOR E5,ROBO A PERSONA,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,FRACC. VALLE DE LOS ENCINOS,ROBO A NEGOCIO,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,SAN MIGUEL CUYUTLAN,ROBO DE MOTOCICLETA,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,VALLE DE TEJEDA,LESIONES DOLOSAS,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,SAN AGUSTIN,ROBO DE AUTOPARTES,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,FRACC. CHULAVISTA,ROBO A NEGOCIO,2
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,REAL DEL PARQUE,VIOLENCIA FAMILIAR,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,HDA. LA NORIA,LESIONES DOLOSAS,2
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,LOS GAVILANES OTE.,ROBO A VEHICULOS PARTICULARES,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,RES. JARDS. DEL EDEN,ROBO CASA HABITACION,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,SANTA CRUZ DE LAS FLORES,ROBO A VEHICULOS PARTICULARES,2
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,VILLA FONTANA AQUA RES.,LESIONES DOLOSAS,4
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,VALLE DE TEJEDA ,LESIONES DOLOSAS,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,4 ESTACIONES,ROBO A PERSONA,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,QUINTAS DEL VALLE,ROBO A PERSONA,2
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,BUENAVISTA,ROBO A VEHICULOS PARTICULARES,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,LOMAS DE SAN AGUSTIN,LESIONES DOLOSAS,2
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,HDA. DE LOS EUCALIPTOS,LESIONES DOLOSAS,3
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,LAGUNAS,ROBO DE MOTOCICLETA,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,FRACC. HDA. SANTA FE ,VIOLENCIA FAMILIAR,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,TULIPANES,ROBO A VEHICULOS PARTICULARES,2
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,PUESTA DEL SOL,VIOLENCIA FAMILIAR,3
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,HDA. LOS FRESNOS SECC.II,ROBO CASA HABITACION,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,COLINA REAL,ROBO CASA HABITACION,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,FRACC. ALTA CALIFORNIA,ROBO DE MOTOCICLETA,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,SAN SEBASTIAN EL GRANDE,ROBO CASA HABITACION,2
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,FRACC. CHULAVISTA,ROBO CASA HABITACION,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,SANTA ISABEL,ROBO A PERSONA,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,EL REFUGIO DEL VALLE,ROBO A VEHICULOS PARTICULARES,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,FRACC. LOMAS DEL MIRADOR E4,ROBO CASA HABITACION,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,LOS MEZQUITES,ROBO A NEGOCIO,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,SAN ANTONIO,ROBO A NEGOCIO,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,CAB. MUN. TLAJOMULCO DE ZUÑIGA,LESIONES DOLOSAS,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,BOSQUES DE SANTA ANITA,VIOLENCIA FAMILIAR,2
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,LA NOGALERA,ROBO A VEHICULOS PARTICULARES,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,COFRADIA DE LA LUZ,LESIONES DOLOSAS,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,SAN SEBASTIAN EL GRANDE,ROBO A VEHICULOS PARTICULARES,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,SANTA CRUZ DEL VALLE,ROBO A VEHICULOS PARTICULARES,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,FRACC. PUNTA CORAL AQUA,ROBO DE MOTOCICLETA,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,LOMAS DEL SUR,ROBO DE MOTOCICLETA,2
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,SAN AGUSTIN,ROBO A PERSONA,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,FRACC. HDA. SANTA FE,HOMICIDIO DOLOSO,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,SILOS,VIOLENCIA FAMILIAR,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,REAL DEL SOL,ROBO CASA HABITACION,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,FRACC. LOMAS DEL MIRADOR E9,HOMICIDIO DOLOSO,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,LA PROVIDENCIA,VIOLENCIA FAMILIAR,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,FRACC. LOMAS DEL MIRADOR,LESIONES DOLOSAS,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,VILLA FONTANA AQUA RES.,VIOLENCIA FAMILIAR,2
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,SILOS,ROBO CASA HABITACION,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,PASEOS DEL VALLE,ROBO A NEGOCIO,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,SAN MARTIN DEL TAJO,ROBO A NEGOCIO,2
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,JARDS. DE LA CALERA,ROBO A VEHICULOS PARTICULARES,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,SANTA CRUZ DE LAS FLORES,ROBO DE MOTOCICLETA,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,SANTA CRUZ DE LA LOMA,HOMICIDIO DOLOSO,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,BOSQUES DE SANTA ANITA,LESIONES DOLOSAS,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,CUMBRES,LESIONES DOLOSAS,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,LA TIJERA,ROBO A VEHICULOS PARTICULARES,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,PRADOS DE LA HIGUERA,ROBO A VEHICULOS PARTICULARES,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,HDA. LA NORIA,VIOLENCIA FAMILIAR,3
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,HDA. DE LOS EUCALIPTOS,ROBO A PERSONA,2
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,FRACC. HDA. SANTA FE,LESIONES DOLOSAS,7
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,FRACC. LA FORTUNA,LESIONES DOLOSAS,2
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,JARDS. DE LA ALAMEDA,VIOLENCIA FAMILIAR,1
2021,10,Octubre,97,TLAJOMULCO DE ZUÑIGA,N.D.,INFONAVIT SAN AGUSTIN DE LAS FLORES,VIOLENCIA FAMILIAR,1
